sep=,
BucketOwner,Bucket,Time,RemoteIP,Requester,RequestId,Operation,Key,Request-URI,HttpStatus,ErrorCode,BytesSent,ObjectSize,TotalTime,Turn-AroundTime,Referrer,User-Agent,VersionId
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,08/Apr/2022:00:06:34 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,9774F7BAADE71381,REST.GET.COMPLIANCE,-,"GET /bucket-aws-cli-lab-inline-bucket?compliance",200,-,714,0,5,5,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,08/Apr/2022:00:06:49 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,50ECA52BE8E7929D,REST.PUT.OBJECT,BGP-1.png,"PUT /bucket-aws-cli-lab-inline-bucket/BGP-1.png",200,-,-,5293393,2985,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,08/Apr/2022:00:06:53 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,74EFDFB50E5B0D64,REST.PUT.OBJECT,Screenshot+%284%29.png,"PUT /bucket-aws-cli-lab-inline-bucket/Screenshot%20%284%29.png",200,-,-,417514,381,1,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,08/Apr/2022:00:06:53 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,6297E42BC6081749,REST.PUT.OBJECT,Screenshot+%286%29.png,"PUT /bucket-aws-cli-lab-inline-bucket/Screenshot%20%286%29.png",200,-,-,731921,542,2,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,08/Apr/2022:00:06:53 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,70D885061110196F,REST.GET.BUCKET,-,"GET /bucket-aws-cli-lab-inline-bucket?list-type=2&delimiter=%2F&encoding-type=url&max-keys=300",200,-,-,0,4,1,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,08/Apr/2022:00:06:56 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,F52476C4B0B4F1D8,REST.GET.BUCKETVERSIONS,-,"GET /bucket-aws-cli-lab-inline-bucket?versions&delimiter=%2F&encoding-type=url&max-keys=300",200,-,15882,0,10,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,08/Apr/2022:00:06:52 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,3D015ECD6FAC193C,REST.PUT.OBJECT,Screenshot+%282%29.png,"PUT /bucket-aws-cli-lab-inline-bucket/Screenshot%20%282%29.png",200,-,-,811770,567,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,08/Apr/2022:00:07:00 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,DDCE66ACFF04BDF9,REST.GET.PUBLICACCESS,-,"GET /bucket-aws-cli-lab-inline-bucket/?publicAccess",200,-,-,0,2,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,08/Apr/2022:00:07:00 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,3B98809EC3B3E3FC,REST.GET.BUCKETPOLICY,-,"GET /bucket-aws-cli-lab-inline-bucket?policy",200,-,-,0,11,1,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,08/Apr/2022:00:07:00 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,C6BF967B20D6A940,REST.GET.VERSIONING,-,"GET /bucket-aws-cli-lab-inline-bucket?versioning",200,-,-,0,4,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,08/Apr/2022:00:07:00 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,ED84D77F3918B2A7,REST.GET.OBJECTLOCKING,-,"GET /bucket-aws-cli-lab-inline-bucket?object-lock",404,ObjectLockConfigurationNotFoundError,-,0,3,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,08/Apr/2022:00:07:00 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,5D08412AE92C83A7,REST.GET.COMPLIANCE,-,"GET /bucket-aws-cli-lab-inline-bucket?compliance",200,-,714,0,3,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,08/Apr/2022:00:07:00 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,C842905466C530BB,REST.GET.VERSIONING,-,"GET /bucket-aws-cli-lab-inline-bucket?versioning",200,-,-,0,1,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,08/Apr/2022:00:07:00 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,229F221F1E582EA0,REST.GET.LOGGING,-,"GET /bucket-aws-cli-lab-inline-bucket?logging",200,-,-,0,4,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,08/Apr/2022:00:07:00 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,7B67F05C83E0A354,REST.GET.BUCKETACL,-,"GET /bucket-aws-cli-lab-inline-bucket?acl",200,-,-,0,19,2,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,08/Apr/2022:00:07:15 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,4B28EBE20BBE9418,REST.GET.BUCKETVERSIONS,-,"GET /bucket-aws-cli-lab-inline-bucket?versions&delimiter=%2F&encoding-type=url&max-keys=300",200,-,-,0,82,13,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,08/Apr/2022:00:07:15 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,7803224F066077A3,REST.GET.OBJECTLOCKING,-,"GET /bucket-aws-cli-lab-inline-bucket?object-lock",404,ObjectLockConfigurationNotFoundError,-,0,1,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,bucket-aws-cli-lab-inline-bucket,08/Apr/2022:00:07:15 +0000,24.218.56.157,AFA702658F7A23D02748BB10A9EB2EAAD4A3842C42FF145B7E87FB17D2C012FB,85DB93CBD1D8E0F2,REST.GET.COMPLIANCE,-,"GET /bucket-aws-cli-lab-inline-bucket?compliance",200,-,-,0,2,0,"","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.60 Safari/537.36",-
